ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
17992,Denpa-teki na Kanojo,"Mystery, School, Suspense",0,on_hold,7.4,3911,5907
109050,Densetsu no Buki wa Omokute Motenai.,"Comedy, Fantasy, Seinen",4,completed,5.98,20233,17757
10292,Densetsu no Kokuou wo Sagase!!,"Adventure, Shoujo",0,on_hold,,22083,56298
18076,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Shounen",0,reading,7.33,4613,5492
98577,Densetsu no Yuusha no Konkatsu,"Action, Adventure, Comedy, Fantasy, Harem, Romance, Shounen",6,completed,6.93,10296,5499
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story","Romance, Seinen, Slice of Life",0,on_hold,7.89,1053,1969
52059,Densou Dorothy,"Comedy, Fantasy, Josei, Sci-Fi",5,completed,,37836,43577
59145,Deochi Girls,"Comedy, Seinen, Supernatural",0,on_hold,,44685,38286
40309,Destro 246,"Action, School, Seinen",0,on_hold,6.63,15150,10095
23271,Destroy and Revolution,"Drama, Psychological, Seinen, Supernatural",6,completed,6.65,14786,4364
41649,Dethrone,"Action, Ecchi, Martial Arts, Seinen",4,completed,5.65,20645,16906
11711,Deus Ex machina,"Action, Drama, Mecha, Seinen",4,completed,6.71,13958,7110
122559,Devil May Cry 5: Visions of V,"Action, Supernatural",0,reading,7.92,966,5421
17331,Devil Summoner: Kuzunoha Raidou Tai Kodoku no Marebito,"Action, Mythology, Shounen, Supernatural",0,on_hold,7.28,5255,13008
37525,Devil Survivor,"Action, Adventure, Mystery, Mythology, Shounen, Strategy Game, Supernatural, Survival",0,reading,7.26,5475,4242
35959,Devil Survivor 2: Show Your Free Will,"Action, Mystery, Mythology, Supernatural, Survival",0,on_hold,6.84,11829,8500
46874,Devil Survivor 2: The Animation,"Action, Fantasy, Mythology, Shounen, Supernatural, Survival",0,reading,7.19,6379,10242
106067,Devil-chi,"Comedy, Ecchi, Romance, School, Supernatural",0,reading,6.51,16798,1721
37561,Devilman Grimoire,"Action, Drama, Horror, Mythology, Seinen, Supernatural",0,on_hold,6.65,14797,5932
91711,Devils Line,"Action, Drama, Romance, Seinen, Vampire",0,reading,7.55,2703,908
91124,Dhaldot no Akujiki Musume,"Fantasy, Historical, Mystery, Shoujo, Supernatural",5,completed,6.98,9514,23001
54925,Diamond Dust,"Drama, Music, Psychological, Romance",6,completed,7.67,1980,4967
10884,Diamond no Ace,"Award Winning, School, Shounen, Sports, Team Sports",8,reading,8.23,407,770
96414,Dies Irae: Amantes Amentes,"Action, Mythology, Seinen, Super Power, Supernatural",0,reading,6.59,15650,9616
42279,Dimension W,"Action, Sci-Fi, Seinen",0,on_hold,7.58,2485,1336
81921,Din no Monshou: Mahoushi Regis no Tenseitan,Fantasy,0,reading,,47233,37079
114330,Diner,"Psychological, Seinen, Suspense",0,reading,6.78,12735,6321
105150,Dioti Manual: Kamisama-tachi no Renai Daikou,"Comedy, Romance, Shounen",0,reading,6.55,16299,6918
19095,Dive in the Vampire Bund,"Action, Ecchi, Horror, Romance, Supernatural, Suspense, Vampire",0,reading,7.16,6681,6376
51941,DJ Teck no Morning Attack,"Action, Space",3,completed,5.43,20774,23949
683,DNA²: Dokoka de Nakushita Aitsu no Aitsu,"Comedy, Romance, Sci-Fi, Shounen, Time Travel",4,completed,6.84,11839,2841
111767,Do Chokkyuu Kareshi x Kanojo,"Comedy, Romance, School, Shounen",0,reading,7.5,3038,561
158718,Do Retry,"Combat Sports, Historical, Shounen, Sports",0,reading,5.13,20838,7700
42781,Do S na Oniichan to no Atarashii Koi no Hajimekata Oshiete Kudasai!,"Comedy, Romance, Shoujo",0,on_hold,6.27,19023,11174
648,Dogs: Bullets & Carnage,"Action, Drama, Seinen",0,reading,8.04,694,516
1376,Dogs: Stray Dogs Howling in the Dark,"Action, Drama, Mystery, Sci-Fi, Seinen",6,completed,7.83,1242,1047
72613,Dohii! Obake ga Boku wo Penpen Naguru!,"Comedy, Horror, School, Seinen, Supernatural",0,on_hold,,46101,45226
70351,Dokuhaki Hime to Hoshi no Ishi,Fantasy,0,reading,,45838,44793
93444,Dokumushi,Suspense,0,reading,5.23,20820,1472
77461,Dokuzetsu Shitsuji: Earl Grey wa Koi no Tsundere Aji de,Shoujo,4,completed,6.34,18504,24933
36109,Doll's Folklore,"Action, Comedy, Mystery, Mythology, School, Shounen, Supernatural",6,completed,6.51,16732,13033
111087,Doll-Kara,"Action, Comedy, Martial Arts, Reincarnation, Supernatural",0,on_hold,6.5,16872,6051
1049,Dolls,"Action, Detective, Drama, Josei, Mystery, Psychological",0,reading,7.63,2162,3038
60833,Dolls Code,"High Stakes Game, Horror, Mystery, Psychological, Shoujo, Survival, Suspense",4,completed,6.4,18010,3568
57143,Dolls Fall,"Horror, Mystery, School, Shounen",0,on_hold,5.66,20637,4471
78121,Dolly♥Kill Kill,"Action, Horror",4,completed,6.98,9464,854
103080,Dolque!,"Action, Adventure, Comedy, Fantasy",0,on_hold,,42035,38367
70941,Domestic na Kanojo,"Drama, Love Polygon, Romance, School, Shounen",0,reading,7.19,6298,109
81235,Domino,"Drama, Mystery, Supernatural",0,on_hold,,47168,36500
78349,Domino Kick: Naraberareta Domino wo Kick shitara Dou Naru no kashira?,"Comedy, School",0,on_hold,6.77,12883,23339
12138,Don Dracula,"Comedy, Shounen, Vampire",0,on_hold,6.91,10703,13231
90874,Donten ni Sirius,"Romance, School, Shoujo",0,on_hold,6.65,14825,17610
26178,Donten ni Warau,"Action, Historical, Shoujo, Supernatural",7,completed,8.08,643,829
80469,Donten ni Warau Gaiden,"Action, Historical, Supernatural",0,on_hold,7.88,1084,4045
22882,Donten Prism Solar Car,"Drama, Racing, School, Shounen, Sports",3,completed,7.05,8415,6516
59129,DOODLE,"Adventure, Fantasy, Super Power",0,reading,,44683,25783
98876,Dorei Career Planner wa Seikou Dekiru Shokugyou,Fantasy,0,reading,,40682,45618
130626,"Dorei Tensei: Sono Dorei, Saikyou no Moto Ouji ni Tsuki","Action, Adventure, Fantasy",5,completed,6.69,14273,3477
107298,Dorei Yuugi,"High Stakes Game, Psychological, Shounen, Strategy Game, Suspense",0,reading,5.96,20253,6473
57063,Dorei-ku: Boku to 23-nin no Dorei,"Drama, Psychological",0,reading,6.29,18873,3774
72603,Dorobou Night Trick,"Fantasy, Mystery, Psychological, Shoujo, Supernatural",0,on_hold,,46099,36321
1133,Dorohedoro,"Action, Comedy, Fantasy, Gore, Horror, Seinen",0,reading,8.68,66,46
142180,Dorondororon,"Action, Shounen, Supernatural",0,reading,5.9,20364,2083
67177,Doronkyuu,"Comedy, Supernatural",0,on_hold,,45593,23216
66181,Dorothy wa Gokigennaname?,"Fantasy, Romance, Shoujo",0,reading,6.59,15756,11530
121204,"Doryoku Shisugita Sekai Saikyou no Butouka wa, Mahou Sekai wo Yoyuu de Ikinuku.","Action, Adventure, Fantasy",0,reading,6.07,19943,8947
121597,Dosanko Gal wa Namara Menkoi,"Comedy, Love Status Quo, Romance, Shounen",0,reading,7.2,6179,460
5801,Double Arts,"Action, Adventure, Comedy, Fantasy, Martial Arts, Romance, Shounen",5,completed,7.53,2799,1222
39429,Double Baby,"Childcare, Comedy, Romance, School, Shoujo",0,on_hold,7.03,8789,5304
47913,Double Gauge,"Action, Comedy, Josei",0,on_hold,7.16,6705,19782
34749,Double Marriage,"Romance, Seinen",0,reading,,36753,30715
93978,Double x Cross,"Comedy, Romance, School",0,reading,,39245,36385
15006,Double-J,"Comedy, School, Shounen",0,on_hold,,23087,24217
5293,Doubt,"Mystery, Psychological, Shounen, Suspense",5,completed,7.04,8505,185
51705,Doubt!,"Comedy, Harem, Romance, School",5,completed,7.16,6707,3922
121493,Doudemo Ii kara Kaerasetekure,"Comedy, Fantasy, Romance",0,reading,,51107,28100
128894,Doukutsuou kara Hajimeru Rakuen Life: Bannou no Saikutsu Skill de Saikyou ni!?,"Adventure, Fantasy",0,reading,6.83,12026,3394
99391,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.","Comedy, Iyashikei, Pets, Slice of Life",0,on_hold,8,772,2223
71353,Doukyuusei no Macho-kun,"Action, Comedy, Romance, School, Shounen",0,on_hold,6.04,20051,5699
72303,Douluo Dalu,"Fantasy, Reincarnation",0,reading,7.84,1211,689
130498,"Doumo, Suki na Hito ni Horegusuri wo Irai sareta Majo desu.","Fantasy, Romance",0,reading,7.47,3246,5330
156024,"Doumo, Yuusha no Chichi desu. Kono Tabi wa Gusoku ga Gomeiwaku wo Kakete, Moushiwake Arimasen.","Action, Adventure, Comedy, Fantasy",0,reading,5.68,20625,13479
79193,Doupo Cangqiong,"Action, Adventure, Comedy, Romance, Supernatural",7,on_hold,7.98,804,857
55857,Douse Mou Nigerarenai,"Josei, Romance",0,on_hold,7.11,7519,10908
5398,Doushirou de Gozaru,"Comedy, School, Shounen",0,reading,7.29,5086,15921
110130,Doushite Watashi ga Bijutsuka ni!?,"CGDCT, Comedy, School, Slice of Life",0,reading,6.83,12007,19581
121368,Doushitemo Hametsu Shitakunai Akuyaku Reijou ga Gendai Heiki wo Te ni Shita Kekka ga Kore desu,"Action, Comedy, Fantasy, Villainess",0,reading,6.13,19771,4429
107974,Douyara Watashi no Karada wa Kanzen Muteki no you desu ne,"Fantasy, Isekai, Reincarnation",0,reading,6.66,14650,18516
114923,Douyara Watashi no Karada wa Kanzen Muteki no you desu ne,"Comedy, Fantasy",0,reading,6.47,17272,6490
70555,DOWL Masters,"Action, Mecha, Sci-Fi, Super Power",0,reading,,45858,37682
57135,Dr. Duo,"Drama, Medical, School, Shounen, Supernatural",0,on_hold,7.24,5731,9215
40345,Dr. Frost,"Drama, Medical, Psychological",0,reading,7.96,862,1651
12086,Dr. Kotou Shinryoujo,"Award Winning, Drama, Medical, Romance, Seinen, Slice of Life",0,on_hold,7.44,3533,10009
103897,Dr. Stone,"Adventure, Award Winning, Sci-Fi, Shounen, Survival, Suspense",0,reading,8.2,443,39
38157,Dracu-Riot!,"Detective, Ecchi, Harem, Romance, Seinen, Supernatural, Vampire",0,on_hold,7.09,7755,3616
49265,Drag-On Dragoon: Shi ni Itaru Aka,"Action, Adventure, Fantasy, Seinen",0,on_hold,6.44,17579,6335
42,Dragon Ball,"Action, Adventure, Fantasy, Martial Arts, Shounen",7,completed,8.44,194,64
89734,Dragon Ball Super,"Action, Comedy, Martial Arts, Shounen, Super Power",0,reading,7.33,4607,222
86671,"Dragon Ball Z: Fukkatsu no ""F""","Action, Fantasy, Martial Arts, Shounen",3,on_hold,6.57,15942,3674
229,Dragon Head,"Action, Award Winning, Drama, Horror, Psychological, Seinen",7,completed,7.15,6902,711
17402,Dragon Who,"Comedy, Ecchi, Fantasy, Romance, School, Super Power",0,reading,6.8,12513,4003
90888,Dragon's Dogma Progress,"Action, Adventure, Fantasy",3,completed,5.91,20342,21887
176798,Drama Queen,"Shounen, Suspense",0,reading,6.86,11487,2455
107270,Dramatic Irony,"Drama, Romance, School, Shoujo",0,reading,6.55,16301,10565
61159,Draw: Majo no Nemuru Umi de,"Drama, Mystery, Seinen",0,reading,6.51,16704,13759
146618,Drawing: Saikyou Mangaka wa Oekaki Skill de Isekai Musou suru!,"Adventure, Fantasy, Isekai, Reincarnation",0,on_hold,6.67,14550,3758
84943,Drea-mer,"Action, Shounen, Supernatural",0,on_hold,,47611,28685
10765,Dreaming Road,"Romance, Shoujo",0,on_hold,6.71,13952,30053
45261,Dress na Boku ga Yangotonaki Katagata no Katei Kyoushi-sama na Ken,"Comedy, Crossdressing, Drama, Romance",0,on_hold,,37400,31311
179547,Dribble Nukko Aashi-chan,"Romance, School, Shounen, Sports",0,reading,6.49,16979,23415
13801,Drifters,"Action, Adult Cast, Adventure, Comedy, Fantasy, Historical, Isekai, Samurai, Seinen",0,reading,7.79,1411,457
88332,Drop,"Romance, School, Shoujo",0,on_hold,,48481,33452
91950,Drop Frame,"Drama, Romance, Shounen",0,reading,6.95,9987,19423
7713,Drug-On,"Action, Mystery, Seinen, Supernatural",5,completed,6.84,11866,5660
64061,Drump,"Fantasy, Shounen, Strategy Game",6,completed,6.07,19977,21367
137003,Dual na Kanojo no Taoshikata,"Comedy, Romance, School",0,reading,6.67,14596,6112
72775,Dual Sword Liberator,"Action, Fantasy",0,reading,,46121,43831
39199,Duction Man,"Drama, Romance, Seinen",0,reading,6.95,9933,15279
87177,Duel!,"Combat Sports, School, Seinen, Sports",0,reading,6.3,18776,16258
100539,Dumbbell Nan Kilo Moteru?,"Comedy, Ecchi",0,on_hold,7.26,5460,1099
85781,Dungeon Meshi,"Award Winning, Comedy, Fantasy, Gourmet, Seinen",0,on_hold,8.77,45,155
56743,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Fantasy",0,reading,8.23,409,622
57239,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Fantasy, Seinen",0,on_hold,7.59,2387,469
78475,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka 4-koma,"Action, Comedy, Fantasy",5,completed,6.99,9338,9411
66433,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy",0,on_hold,7.93,925,3961
71253,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy, Shounen",0,reading,7.78,1421,3460
104897,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka: Familia Chronicle - Episode Ryuu,"Action, Fantasy",0,reading,7.66,2011,6791
100434,Dungeon no Maou wa Saijaku!?,"Comedy, Fantasy, Harem, Romance, Supernatural",0,reading,,41174,28834
98820,Dungeon Seeker,"Action, Fantasy",0,reading,6.54,16308,657
98821,Dungeon Seeker,"Action, Fantasy",0,reading,7.14,7057,6917
130467,Dungeon Sherpa: Meikyuu Michisaki Annainin,"Action, Adventure, Fantasy, Shounen",0,reading,6.98,9508,8584
103768,Dungeon+Harem+Master,"Action, Adventure, Ecchi, Fantasy, Harem, Romance",0,reading,,42145,37780
130663,Dungeon+Harem+Master,"Action, Adventure, Ecchi, Fantasy, Harem",0,reading,5.15,20834,15642
14841,Durarara!!,"Action, Drama, Supernatural",6,completed,7.83,1250,772
16816,Durarara!!,"Action, Drama, Romance, Supernatural",0,reading,8.31,308,691
49547,Durarara!! Kokinzoku-hen,"Action, Drama, Mystery, Romance, Shounen, Supernatural",0,reading,7.76,1507,5613
81551,Durarara!! Relay,"Action, Drama, Fantasy, Shoujo, Supernatural",0,on_hold,7.18,6507,13440
34335,Durarara!! Saika-hen,"Action, Comedy, Drama, Romance, Shounen, Supernatural",6,completed,7.83,1262,3700
69765,Durarara!!: 3 Way Standoff - Alley,"Action, Shoujo",5,completed,7.1,7704,12679
64087,Duty After School,"Action, Drama, Military, Psychological, School, Sci-Fi",5,completed,7.84,1209,2088
79501,Dynamite Star,"Romance, School, Shoujo",3,completed,6.29,18876,16784
47893,Dysmatopia,"Action, Sci-Fi, Seinen",0,reading,,37587,29379
121454,E-Rank no Kusushi,"Adventure, Fantasy, Josei",0,reading,6.5,16884,7210
1800,Eat-Man,"Action, Adventure, Fantasy, Sci-Fi, Shounen, Super Power",6,completed,7.47,3283,5432
79869,Eat-Man: The Main Dish,"Action, Adventure, Comedy, Sci-Fi, Shounen, Super Power",6,completed,6.94,10217,18958
10511,Eater,"Horror, Seinen",0,on_hold,6.49,17091,21637
83097,E→Robot,"Comedy, Ecchi, Romance, Sci-Fi, Shounen",0,reading,5.92,20321,21735
82537,Ebisu Gakuen Chuutouka Nichiyou Hoshuugumi Tanteidan,"Mystery, School",5,completed,,47318,32130
25831,Eclipse Hunter,"Action, Comedy, Drama, School, Sci-Fi, Seinen",0,reading,,35978,28315
12586,Eden no Ori,"Action, Adventure, Ecchi, Fantasy, Shounen, Survival",7,completed,7.63,2174,267
731,Eden: It's an Endless World!,"Action, Drama, Gore, Psychological, Sci-Fi, Seinen, Suspense",8,completed,8.21,434,264
114548,Edens Zero,"Adventure, Fantasy, Sci-Fi, Shounen, Space",0,reading,7.1,7676,475
66867,Edo of the Dead,"Action, Historical, Seinen, Supernatural",0,on_hold,,45561,26313
3203,ef: A Fairy Tale of the Two.,"Drama, Romance, School, Shounen",0,reading,7.54,2778,6008
73701,EG Maker,"Comedy, Ecchi, Seinen",0,on_hold,6.39,18101,13330
99160,Egao de Maryoku Charge: Mugen no Maryoku de Isekai Saisei,Fantasy,0,reading,,40768,27239
83029,Eh? Heibon desu yo??,"Fantasy, Josei",5,completed,6.61,15429,5060
85061,Eh? Heibon desu yo??,Fantasy,0,reading,,47630,31015
18243,Eien no Jewel,"Ecchi, Romance, Shoujo",3,completed,6.76,13110,24817
8335,Eien no Omoi wo Kimi ni,Shoujo,3,completed,6.47,17246,15459
20630,Eighth,"Action, Drama, Shounen",0,reading,6.76,13111,9709
88425,Eikyuu Shimei Onegaishimasu!,"Comedy, Reverse Harem, Romance",0,on_hold,7.03,8762,20967
51969,Eikyuu Shoujo,"Romance, Shoujo, Supernatural",4,completed,6.9,10841,10559
102790,Einstein no Kaibutsu,"Drama, Fantasy, Supernatural",0,reading,,41950,25102
94643,Eirun Last Code: Kakuu Sekai yori Senjou e,"Action, Mecha, Romance, School, Sci-Fi",0,reading,,39479,32660
136642,Eisen no Lovelock,"Action, Shounen, Super Power",0,reading,6.24,19198,6975
95697,Eiyuu Densetsu: Sen no Kiseki,"Action, Adventure, Fantasy",0,reading,6.8,12436,19760
17390,Eiyuu Densetsu: Sora no Kiseki,"Action, Adventure, Fantasy",0,on_hold,7.02,8889,13140
174159,Eiyuu Kikan,"Action, Mecha, Sci-Fi, Shounen",0,reading,7.24,5647,6694
83875,Eiyuu Kyoushitsu,"Action, Fantasy, School",0,reading,7.06,8212,9206
103866,Eiyuu Kyoushitsu,"Action, Fantasy, School, Shounen",0,on_hold,6.44,17599,2620
87662,Eiyuu Kyoushitsu: Honoo no Empress,"Action, Fantasy, School, Seinen",0,on_hold,6.51,16718,3492
116003,Eiyuu no Musume toshite Umarekawatta Eiyuu wa Futatabi Eiyuu wo Mezasu,Fantasy,0,reading,6.31,18694,4625
176371,Eiyuu to Majo no Tensei Love Comedy,"Comedy, Harem, Isekai, Reincarnation, Romance, School",0,reading,6.47,17228,11422
125038,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀","Action, Fantasy",0,reading,6.87,11262,9929
125039,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀","Action, Fantasy",0,reading,6.59,15625,3390
112087,Eizouken ni wa Te wo Dasuna!,"Adventure, Comedy, Otaku Culture, School, Seinen",0,reading,7.65,2056,4497
91676,Elf Tensei kara no Cheat Kenkokuki,"Action, Adventure, Fantasy, Harem, Romance",0,reading,6.92,10528,14915
119103,Elf to Shuryoushi no Item Koubou,"Adventure, Fantasy, Shounen",0,reading,7.18,6533,9199
105919,Elf Yome to Hajimeru Isekai Ryoushu Seikatsu,"Fantasy, Romance, Seinen",4,completed,5.73,20584,5612
103314,Elf-san wa Yaserarenai.,"Comedy, Ecchi, Fantasy",0,on_hold,6.84,11801,898
933,Elfen Lied,"Action, Drama, Gore, Horror, Psychological, Romance, Seinen, Supernatural",10,completed,7.78,1452,152
37425,Elhanburg no Tenshi,"Historical, Josei, Romance, Supernatural",6,completed,6.55,16242,11794
3099,Embalming: The Another Tale of Frankenstein,"Action, Drama, Historical, Horror, Romance, Shounen, Supernatural",0,reading,6.87,11315,6960
178401,Embers,"Shounen, Sports, Team Sports",0,reading,6.82,12233,7483
96812,Emiya-san Chi no Kyou no Gohan,"Gourmet, Iyashikei, Slice of Life",0,on_hold,7.83,1232,5788
729,Emma,"Award Winning, Historical, Romance, Seinen, Slice of Life",7,completed,8.14,539,634
112633,Enami-kun wa Ikiru no ga Tsurai,"Comedy, Romance, School, Slice of Life",0,reading,6.39,18123,6708
244,Enchanter,"Action, Adventure, Ecchi, Fantasy, Romance, School, Shounen, Super Power",0,reading,7.42,3727,8022
29979,End of Eternity: The Secret Hours,"Action, Adventure, Sci-Fi",6,completed,6.59,15679,18508
91037,Enen no Shouboutai,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy",6,reading,7.77,1495,112
69365,Engeki-bu no Majo to Kishi,"Girls Love, School",0,on_hold,6.59,15760,26291
34651,Enma no Hanayome to Kimetsukerareta Fukou na Ore no Jinsei Keikaku,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Seinen",4,completed,6.33,18616,4882
130521,Enzai de Shokei sareta Koushaku Reijou wa Konse dewa Mofugami-sama to Odayaka ni Sugoshitai,"Fantasy, Romance, Time Travel",0,reading,6.06,20001,16928
114,Erementar Gerad,"Action, Adventure, Fantasy, Romance, Shounen",8,completed,7.47,3272,2350
122673,Eris no Seihai,"Mystery, Supernatural, Villainess",0,reading,7.6,2345,4256
56833,Ero♥Märchen: Ningyo-hime,"Fantasy, Josei, Romance, Supernatural",4,completed,7.02,8914,5609
78633,Eroge no Taiyou,"Comedy, Drama, Ecchi, Harem, Romance, Seinen",0,on_hold,6.56,16030,8879
63271,Eromanga-sensei,"Comedy, Drama, Romance",0,on_hold,7.17,6649,3063
72989,Eromanga-sensei,"Comedy, Drama, Romance",0,on_hold,6.85,11612,1396
60679,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,"Adventure, Fantasy, Seinen",0,on_hold,6.65,14767,17940
49739,Esoragoto Note,Shoujo,6,completed,6.83,12005,12713
13278,Esprit,"Action, Adventure, Comedy, Fantasy, School, Shounen, Supernatural",5,completed,7.24,5687,8625
103755,Eto✿Royale,"Comedy, Fantasy, School, Shoujo",5,completed,6.76,13170,10482
82011,Etotama,"Comedy, Fantasy, Gag Humor",0,reading,6.3,18775,19153
21132,Etsusa Oohashi Series,"Action, Supernatural",0,reading,7.47,3262,9500
19478,Eve no Jikan,"Drama, Sci-Fi, Seinen, Slice of Life",0,on_hold,7.25,5584,8634
30595,Ever Green,"Comedy, Drama, Romance, School",6,completed,6.41,17908,1595
90014,Ex-Arm,"Action, Sci-Fi, Seinen",0,reading,6.35,18435,4182
171195,Exorcist no Kiyoshi-kun,"Action, Comedy, Gag Humor, Shounen, Supernatural",0,reading,7.19,6287,5091
11268,Extra Existence,"Action, Romance, Sci-Fi, Seinen, Supernatural",4,completed,6.64,15011,23014
70527,Eyami-no-Kami,Supernatural,0,on_hold,6.7,14002,24170
43,Eyeshield 21,"Shounen, Sports, Team Sports",7,completed,8.46,179,209
22031,ənígmə,"Adventure, Drama, Mystery, Psychological, School, Shounen, Supernatural",6,completed,7.04,8578,1831
